user_id,date_served,marketing_channel,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100006793,01/31/18,Instagram,FALSE,English,English,19-24 years,,,,
a100006794,01/03/18,Instagram,FALSE,English,English,24-30 years,,,,
a100006794,01/31/18,Facebook,FALSE,English,English,24-30 years,,,,
a100006795,01/03/18,Facebook,FALSE,English,English,30-36 years,,,,
a100006795,01/31/18,Instagram,FALSE,English,English,30-36 years,,,,
a100006796,01/04/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006796,01/31/18,Facebook,FALSE,English,English,36-45 years,,,,
a100006797,01/04/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006797,01/31/18,Instagram,FALSE,English,English,45-55 years,,,,
a100006798,01/04/18,House Ads,FALSE,English,English,55+ years,,,,
a100006798,01/31/18,Facebook,FALSE,English,English,55+ years,,,,
a100006799,01/04/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006799,01/31/18,Instagram,FALSE,English,English,0-18 years,,,,
a100006800,01/04/18,Push,FALSE,English,English,19-24 years,,,,
a100006800,01/31/18,Facebook,FALSE,English,English,19-24 years,,,,
a100006801,01/04/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006801,01/31/18,Instagram,FALSE,English,English,24-30 years,,,,
a100006802,01/04/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006802,01/31/18,Facebook,FALSE,English,English,30-36 years,,,,
a100006803,01/05/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006803,01/31/18,Instagram,FALSE,English,English,36-45 years,,,,
a100006804,01/05/18,Push,FALSE,English,English,45-55 years,,,,
a100006804,01/31/18,Facebook,FALSE,English,English,45-55 years,,,,
a100006805,01/05/18,Facebook,FALSE,English,English,55+ years,,,,
a100006805,01/31/18,Instagram,FALSE,English,English,55+ years,,,,
a100006806,01/05/18,Instagram,FALSE,English,English,0-18 years,,,,
a100006806,01/31/18,Facebook,FALSE,English,English,0-18 years,,,,
a100006807,01/05/18,Instagram,FALSE,English,English,19-24 years,,,,
a100006807,01/31/18,Instagram,FALSE,English,English,19-24 years,,,,
a100006808,01/05/18,Facebook,FALSE,English,English,24-30 years,,,,
a100006808,01/31/18,Push,FALSE,English,English,24-30 years,,,,
a100006809,01/05/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006809,01/31/18,Instagram,FALSE,English,English,30-36 years,,,,
a100006810,01/06/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006811,01/06/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006812,01/06/18,House Ads,FALSE,English,English,55+ years,,,,
a100006813,01/06/18,Push,FALSE,English,English,0-18 years,,,,
a100006814,01/06/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006815,01/06/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006816,01/06/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006817,01/07/18,Push,FALSE,English,English,36-45 years,,,,
a100006818,01/07/18,Facebook,FALSE,English,English,45-55 years,,,,
a100006819,01/07/18,Instagram,FALSE,English,English,55+ years,,,,
a100006820,01/07/18,Instagram,FALSE,English,English,0-18 years,,,,
a100006821,01/07/18,Facebook,FALSE,English,English,19-24 years,,,,
a100006822,01/07/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006823,01/08/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006824,01/08/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006825,01/08/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006826,01/08/18,Push,FALSE,English,English,55+ years,,,,
a100006827,01/08/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006828,01/08/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006829,01/08/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006830,01/09/18,Push,FALSE,English,English,30-36 years,,,,
a100006831,01/09/18,Facebook,FALSE,English,English,36-45 years,,,,
a100006832,01/09/18,Instagram,FALSE,English,English,45-55 years,,,,
a100006833,01/09/18,Instagram,FALSE,English,English,55+ years,,,,
a100006834,01/09/18,Facebook,FALSE,English,English,0-18 years,,,,
a100006835,01/09/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006836,01/09/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006837,01/10/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006838,01/10/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006839,01/10/18,Push,FALSE,English,English,45-55 years,,,,
a100006840,01/10/18,House Ads,FALSE,English,English,55+ years,,,,
a100006841,01/10/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006842,01/10/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006843,01/10/18,Push,FALSE,English,English,24-30 years,,,,
a100006844,01/11/18,Facebook,FALSE,English,English,30-36 years,,,,
a100006845,01/11/18,Instagram,FALSE,English,English,36-45 years,,,,
a100006846,01/11/18,Instagram,FALSE,English,English,45-55 years,,,,
a100006847,01/11/18,Facebook,FALSE,English,English,55+ years,,,,
a100006848,01/11/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006849,01/11/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006850,01/11/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006851,01/12/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006852,01/12/18,Push,FALSE,English,English,36-45 years,,,,
a100006853,01/12/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006854,01/12/18,House Ads,FALSE,English,English,55+ years,,,,
a100006855,01/12/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006856,01/12/18,Push,FALSE,English,English,19-24 years,,,,
a100006857,01/12/18,Facebook,FALSE,English,English,24-30 years,,,,
a100006858,01/13/18,Instagram,FALSE,English,English,30-36 years,,,,
a100006859,01/13/18,Instagram,FALSE,English,English,36-45 years,,,,
a100006860,01/13/18,Facebook,FALSE,English,English,45-55 years,,,,
a100006861,01/13/18,House Ads,FALSE,English,English,55+ years,,,,
a100006862,01/13/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006863,01/13/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006864,01/13/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006865,01/14/18,Push,FALSE,English,English,30-36 years,,,,
a100006866,01/14/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006867,01/14/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006868,01/14/18,House Ads,FALSE,English,English,55+ years,,,,
a100006869,01/14/18,Push,FALSE,English,English,0-18 years,,,,
a100006870,01/14/18,Facebook,FALSE,English,English,19-24 years,,,,
a100006871,01/14/18,Instagram,FALSE,English,English,24-30 years,,,,
a100006872,01/15/18,Instagram,FALSE,English,English,30-36 years,,,,
a100006873,01/15/18,Facebook,FALSE,English,English,36-45 years,,,,
a100006874,01/15/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006875,01/15/18,House Ads,FALSE,English,English,55+ years,,,,
a100006876,01/15/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006877,01/15/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006878,01/15/18,Push,FALSE,English,English,24-30 years,,,,
a100006879,01/16/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006880,01/16/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006881,01/16/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006882,01/16/18,Push,FALSE,English,English,55+ years,,,,
a100006883,01/16/18,Facebook,FALSE,English,English,0-18 years,,,,
a100006884,01/16/18,Instagram,FALSE,English,English,19-24 years,,,,
a100006885,01/16/18,Instagram,FALSE,English,English,24-30 years,,,,
a100006886,01/17/18,Facebook,FALSE,English,English,30-36 years,,,,
a100006887,01/17/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006888,01/17/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006889,01/17/18,House Ads,FALSE,English,English,55+ years,,,,
a100006890,01/17/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006891,01/17/18,Push,FALSE,English,English,19-24 years,,,,
a100006892,01/17/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006893,01/18/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006894,01/18/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006895,01/18/18,Push,FALSE,English,English,45-55 years,,,,
a100006896,01/18/18,Facebook,FALSE,English,English,55+ years,,,,
a100006897,01/18/18,Instagram,FALSE,English,English,0-18 years,,,,
a100006898,01/18/18,Instagram,FALSE,English,English,19-24 years,,,,
a100006899,01/18/18,Facebook,FALSE,English,English,24-30 years,,,,
a100006900,01/19/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006901,01/19/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006902,01/19/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006903,01/19/18,House Ads,FALSE,English,English,55+ years,,,,
a100006904,01/19/18,Push,FALSE,English,English,0-18 years,,,,
a100006905,01/19/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006906,01/19/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006907,01/20/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006908,01/20/18,Push,FALSE,English,English,36-45 years,,,,
a100006909,01/20/18,Facebook,FALSE,English,English,45-55 years,,,,
a100006910,01/20/18,Instagram,FALSE,English,English,55+ years,,,,
a100006911,01/20/18,Instagram,FALSE,English,English,0-18 years,,,,
a100006912,01/20/18,Facebook,FALSE,English,English,19-24 years,,,,
a100006913,01/20/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006914,01/21/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006915,01/21/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006916,01/21/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006917,01/26/18,Push,FALSE,English,English,55+ years,,,,
a100006918,01/26/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006919,01/27/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006920,01/27/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006921,01/27/18,Push,FALSE,English,English,30-36 years,,,,
a100006922,01/27/18,Facebook,FALSE,English,English,36-45 years,,,,
a100006923,01/27/18,Instagram,FALSE,English,English,45-55 years,,,,
a100006924,01/27/18,Instagram,FALSE,English,English,55+ years,,,,
a100006925,01/27/18,Facebook,FALSE,English,English,0-18 years,,,,
a100006926,01/28/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006927,01/28/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006928,01/28/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006929,01/28/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006930,01/28/18,Push,FALSE,English,English,45-55 years,,,,
a100006931,01/28/18,House Ads,FALSE,English,English,55+ years,,,,
a100006932,01/28/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006933,01/29/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006934,01/29/18,Push,FALSE,English,English,24-30 years,,,,
a100006935,01/29/18,Facebook,FALSE,English,English,30-36 years,,,,
a100006936,01/29/18,Instagram,FALSE,English,English,36-45 years,,,,
a100006937,01/29/18,Instagram,FALSE,English,English,45-55 years,,,,
a100006938,01/29/18,Facebook,FALSE,English,English,55+ years,,,,
a100006939,01/29/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006940,01/30/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006941,01/30/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006942,01/30/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006943,01/30/18,Push,FALSE,English,English,36-45 years,,,,
a100006944,01/30/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006945,01/30/18,House Ads,FALSE,English,English,55+ years,,,,
a100006946,01/30/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006947,01/31/18,Push,FALSE,English,English,19-24 years,,,,
a100006948,01/31/18,Facebook,FALSE,English,English,24-30 years,,,,
a100006949,01/31/18,Instagram,FALSE,English,English,30-36 years,,,,
a100006950,01/31/18,Instagram,FALSE,English,English,36-45 years,,,,
a100006951,01/31/18,Facebook,FALSE,English,English,45-55 years,,,,
a100006952,01/31/18,House Ads,FALSE,English,English,55+ years,,,,
a100006953,01/31/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006954,01/01/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006955,01/01/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006956,01/01/18,Push,FALSE,English,English,30-36 years,,,,
a100006957,01/01/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006958,01/01/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006959,01/01/18,House Ads,FALSE,English,English,55+ years,,,,
a100006960,01/01/18,Push,FALSE,English,English,0-18 years,,,,
a100006961,01/02/18,Facebook,FALSE,English,English,19-24 years,,,,
a100006962,01/02/18,Instagram,FALSE,English,English,24-30 years,,,,
a100006963,01/02/18,Instagram,FALSE,English,English,30-36 years,,,,
a100006964,01/02/18,Facebook,FALSE,English,English,36-45 years,,,,
a100006965,01/02/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006966,01/02/18,House Ads,FALSE,English,English,55+ years,,,,
a100006967,01/02/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006968,01/03/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006969,01/03/18,Push,FALSE,English,English,24-30 years,,,,
a100006970,01/03/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006971,01/03/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006972,01/03/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006973,01/03/18,Push,FALSE,English,English,55+ years,,,,
a100006974,01/03/18,Facebook,FALSE,English,English,0-18 years,,,,
a100006975,01/04/18,Instagram,FALSE,English,English,19-24 years,,,,
a100006976,01/04/18,Instagram,FALSE,English,English,24-30 years,,,,
a100006977,01/04/18,Facebook,FALSE,English,English,30-36 years,,,,
a100006978,01/04/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006979,01/04/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006980,01/04/18,House Ads,FALSE,English,English,55+ years,,,,
a100006981,01/04/18,House Ads,FALSE,English,English,0-18 years,,,,
a100006982,01/05/18,Push,FALSE,English,English,19-24 years,,,,
a100006983,01/05/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006984,01/05/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006985,01/05/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006986,01/05/18,Push,FALSE,English,English,45-55 years,,,,
a100006987,01/05/18,Facebook,FALSE,English,English,55+ years,,,,
a100006988,01/05/18,Instagram,FALSE,English,English,0-18 years,,,,
a100006989,01/06/18,Instagram,FALSE,English,English,19-24 years,,,,
a100006990,01/06/18,Facebook,FALSE,English,English,24-30 years,,,,
a100006991,01/06/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006992,01/06/18,House Ads,FALSE,English,English,36-45 years,,,,
a100006993,01/06/18,House Ads,FALSE,English,English,45-55 years,,,,
a100006994,01/06/18,House Ads,FALSE,English,English,55+ years,,,,
a100006995,01/06/18,Push,FALSE,English,English,0-18 years,,,,
a100006996,01/07/18,House Ads,FALSE,English,English,19-24 years,,,,
a100006997,01/07/18,House Ads,FALSE,English,English,24-30 years,,,,
a100006998,01/07/18,House Ads,FALSE,English,English,30-36 years,,,,
a100006999,01/07/18,Push,FALSE,English,English,36-45 years,,,,
a100007000,01/07/18,Facebook,FALSE,English,English,45-55 years,,,,
a100007001,01/07/18,Instagram,FALSE,English,English,55+ years,,,,
a100007002,01/08/18,Instagram,FALSE,English,English,0-18 years,,,,
a100007003,01/08/18,Facebook,FALSE,English,English,19-24 years,,,,
a100007004,01/08/18,House Ads,FALSE,English,English,24-30 years,,,,
a100007005,01/08/18,House Ads,FALSE,English,English,30-36 years,,,,
a100007006,01/08/18,House Ads,FALSE,English,English,36-45 years,,,,
a100007007,01/08/18,House Ads,FALSE,English,English,45-55 years,,,,
a100007008,01/08/18,Push,FALSE,English,English,55+ years,,,,
a100007009,01/09/18,House Ads,FALSE,English,English,0-18 years,,,,
a100007010,01/09/18,House Ads,FALSE,English,English,19-24 years,,,,
a100007011,01/09/18,House Ads,FALSE,English,English,24-30 years,,,,
a100007012,01/09/18,Push,FALSE,English,English,30-36 years,,,,
a100007013,01/09/18,Facebook,FALSE,English,English,36-45 years,,,,
a100007014,01/09/18,Instagram,FALSE,English,English,45-55 years,,,,
a100007015,01/09/18,Instagram,FALSE,English,English,55+ years,,,,
a100007016,01/10/18,Facebook,FALSE,English,English,0-18 years,,,,
a100007017,01/10/18,House Ads,FALSE,English,English,19-24 years,,,,
a100007018,01/10/18,House Ads,FALSE,English,English,24-30 years,,,,
a100007019,01/10/18,House Ads,FALSE,English,English,30-36 years,,,,
a100007020,01/10/18,House Ads,FALSE,English,English,36-45 years,,,,
a100007021,01/10/18,Push,FALSE,English,English,45-55 years,,,,
a100007022,01/10/18,House Ads,FALSE,English,English,55+ years,,,,
a100007023,01/11/18,House Ads,FALSE,English,English,0-18 years,,,,
a100007024,01/11/18,House Ads,FALSE,English,English,19-24 years,,,,
a100007025,01/11/18,Push,FALSE,English,English,24-30 years,,,,
a100007026,01/11/18,Facebook,FALSE,English,English,30-36 years,,,,
a100007027,01/11/18,Instagram,FALSE,English,English,36-45 years,,,,
a100007028,01/11/18,Instagram,FALSE,English,English,45-55 years,,,,
a100007029,01/11/18,Facebook,FALSE,English,English,55+ years,,,,
a100007030,01/12/18,House Ads,FALSE,English,English,0-18 years,,,,
a100007031,01/12/18,House Ads,FALSE,English,English,19-24 years,,,,
a100007032,01/12/18,House Ads,FALSE,English,English,24-30 years,,,,
a100007033,01/12/18,House Ads,FALSE,English,English,30-36 years,,,,
a100007034,01/12/18,Push,FALSE,English,English,36-45 years,,,,
a100007035,01/12/18,House Ads,FALSE,English,English,45-55 years,,,,
a100007036,01/12/18,House Ads,FALSE,English,English,55+ years,,,,
a100007037,01/13/18,House Ads,FALSE,English,English,0-18 years,,,,
a100007038,01/13/18,Push,FALSE,English,English,19-24 years,,,,
a100007039,01/13/18,Facebook,FALSE,English,English,24-30 years,,,,
a100007040,01/13/18,Instagram,FALSE,English,English,30-36 years,,,,
a100007041,01/13/18,Instagram,FALSE,English,English,36-45 years,,,,
a100007042,01/13/18,Facebook,FALSE,English,English,45-55 years,,,,
a100007043,01/13/18,House Ads,FALSE,English,English,55+ years,,,,
a100007044,01/14/18,House Ads,FALSE,English,English,0-18 years,,,,
a100007045,01/14/18,House Ads,FALSE,English,English,19-24 years,,,,
a100007046,01/14/18,House Ads,FALSE,English,English,24-30 years,,,,
a100007047,01/14/18,Push,FALSE,English,English,30-36 years,,,,
a100007048,01/14/18,House Ads,FALSE,English,English,36-45 years,,,,
a100007049,01/14/18,House Ads,FALSE,English,English,45-55 years,,,,
